Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock,Company,Sector,MarketCap
2026-04-06 00:00:00-04:00,256.510009765625,262.1600036621094,256.4599914550781,258.8599853515625,29329900,0.0,0.0,AAPL,Apple Inc.,Technology,3832777801728
2026-04-07 00:00:00-04:00,256.1600036621094,256.20001220703125,245.6999969482422,253.5,62148000,0.0,0.0,AAPL,Apple Inc.,Technology,3832777801728
2026-04-08 00:00:00-04:00,258.45001220703125,259.75,256.5299987792969,258.8999938964844,41032800,0.0,0.0,AAPL,Apple Inc.,Technology,3832777801728
2026-04-09 00:00:00-04:00,259.0,261.1199951171875,256.07000732421875,260.489990234375,28084500,0.0,0.0,AAPL,Apple Inc.,Technology,3832777801728
2026-04-10 00:00:00-04:00,259.95001220703125,262.19000244140625,259.07000732421875,260.7699890136719,9852752,0.0,0.0,AAPL,Apple Inc.,Technology,3832777801728
2026-04-06 00:00:00-04:00,362.5899963378906,367.7200012207031,346.6400146484375,352.82000732421875,77697600,0.0,0.0,TSLA,"Tesla, Inc.",Consumer Cyclical,1289673375744
2026-04-07 00:00:00-04:00,346.44000244140625,348.0199890136719,337.239990234375,346.6499938964844,74515400,0.0,0.0,TSLA,"Tesla, Inc.",Consumer Cyclical,1289673375744
2026-04-08 00:00:00-04:00,363.7900085449219,364.5,339.6700134277344,343.25,78838600,0.0,0.0,TSLA,"Tesla, Inc.",Consumer Cyclical,1289673375744
2026-04-09 00:00:00-04:00,343.1499938964844,348.8800048828125,337.25,345.6199951171875,62016000,0.0,0.0,TSLA,"Tesla, Inc.",Consumer Cyclical,1289673375744
2026-04-10 00:00:00-04:00,346.2850036621094,350.3599853515625,343.3299865722656,343.71990966796875,25248750,0.0,0.0,TSLA,"Tesla, Inc.",Consumer Cyclical,1289673375744
2026-04-06 00:00:00+05:30,1301.4000244140625,1320.0,1299.0,1306.199951171875,10208682,0.0,0.0,INFY.NS,Infosys Limited,Technology,5230280835072
2026-04-07 00:00:00+05:30,1302.0,1345.0999755859375,1293.5,1339.4000244140625,15355792,0.0,0.0,INFY.NS,Infosys Limited,Technology,5230280835072
2026-04-08 00:00:00+05:30,1349.0,1376.9000244140625,1331.0,1346.199951171875,16030133,0.0,0.0,INFY.NS,Infosys Limited,Technology,5230280835072
2026-04-09 00:00:00+05:30,1329.9000244140625,1337.5,1314.0,1331.5999755859375,14894607,0.0,0.0,INFY.NS,Infosys Limited,Technology,5230280835072
2026-04-10 00:00:00+05:30,1318.0,1318.9000244140625,1283.300048828125,1292.5,19226920,0.0,0.0,INFY.NS,Infosys Limited,Technology,5230280835072
2026-04-06 00:00:00+05:30,1359.0,1359.0,1290.0,1304.699951171875,29274881,0.0,0.0,RELIANCE.NS,Reliance Industries Limited,Energy,18271543754752
2026-04-07 00:00:00+05:30,1295.0,1308.300048828125,1291.0,1304.5999755859375,28388922,0.0,0.0,RELIANCE.NS,Reliance Industries Limited,Energy,18271543754752
2026-04-08 00:00:00+05:30,1349.0,1350.5999755859375,1326.199951171875,1347.800048828125,21817543,0.0,0.0,RELIANCE.NS,Reliance Industries Limited,Energy,18271543754752
2026-04-09 00:00:00+05:30,1346.0,1350.0,1326.300048828125,1330.0,20725390,0.0,0.0,RELIANCE.NS,Reliance Industries Limited,Energy,18271543754752
2026-04-10 00:00:00+05:30,1337.0,1352.300048828125,1331.5,1350.199951171875,19361550,0.0,0.0,RELIANCE.NS,Reliance Industries Limited,Energy,18271543754752
